eco,name,pgn,family,variation,position_fen,color_hex,family_hue,duplicate_group_size,duplicate_group_rank,umap_x,umap_y
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4,"Vienna Gambit, with Max Lange Defense",Steinitz Gambit,r1bqkbnr/pppp1ppp/2n5/8/3PPp2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 4,#e68eb2,335.6756756756757,1,1,1.547234058380127,1.18162202835083
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Fraser-Minckwitz Defense",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 b6,"Vienna Gambit, with Max Lange Defense",Steinitz Gambit,r1b1kbnr/p1pp1ppp/1pn5/8/3PPp1q/2N5/PPP1K1PP/R1BQ1BNR w kq - 0 6,#e68eb2,335.6756756756757,1,1,5.072936534881592,2.3115029335021973
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Main Line",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2,"Vienna Gambit, with Max Lange Defense",Steinitz Gambit,r1b1kbnr/pppp1ppp/2n5/8/3PPp1q/2N5/PPP1K1PP/R1BQ1BNR b kq - 2 5,#e68eb2,335.6756756756757,1,1,-0.23088695108890533,6.629838466644287
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Paulsen Defense",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6,"Vienna Gambit, with Max Lange Defense",Steinitz Gambit,r1b1kbnr/ppp2ppp/2np4/8/3PPp1q/2N5/PPP1K1PP/R1BQ1BNR w kq - 0 6,#e68eb2,335.6756756756757,1,1,3.6209123134613037,2.8974130153656006
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Sörensen Defense",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 g5,"Vienna Gambit, with Max Lange Defense",Steinitz Gambit,r1b1kbnr/pppp1p1p/2n5/6p1/3PPp1q/2N5/PPP1K1PP/R1BQ1BNR w kq - 0 6,#e68eb2,335.6756756756757,1,1,0.9462119936943054,5.187054634094238
C25,"Vienna Gambit, with Max Lange Defense: Steinitz Gambit, Zukertort Defense",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d5,"Vienna Gambit, with Max Lange Defense",Steinitz Gambit,r1b1kbnr/ppp2ppp/2n5/3p4/3PPp1q/2N5/PPP1K1PP/R1BQ1BNR w kq - 0 6,#e68eb2,335.6756756756757,1,1,5.3299126625061035,2.215291738510132
C25,Vienna Game,1. e4 e5 2. Nc3,Vienna Game,Root,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,#eb6c9a,338.1081081081081,1,1,-2.359584093093872,8.098447799682617
C25,Vienna Game: Anderssen Defense,1. e4 e5 2. Nc3 Bc5,Vienna Game,Anderssen Defense,rnbqk1nr/pppp1ppp/8/2b1p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,#a6174b,338.1081081081081,1,1,-2.992502450942993,6.727581977844238
C25,Vienna Game: Fyfe Gambit,1. e4 e5 2. Nc3 Nc6 3. d4,Vienna Game,Fyfe Gambit,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3,#c61455,338.1081081081081,1,1,-1.6606779098510742,7.158754348754883
C25,Vienna Game: Giraffe Attack,1. e4 e5 2. Nc3 Bc5 3. Qg4,Vienna Game,Giraffe Attack,rnbqk1nr/pppp1ppp/8/2b1p3/4P1Q1/2N5/PPPP1PPP/R1B1KBNR b KQkq - 3 3,#c81b5a,338.1081081081081,1,1,-2.170452117919922,7.946689605712891
C25,Vienna Game: Hamppe-Meitner Variation,1. e4 e5 2. Nc3 Bc5 3. Na4,Vienna Game,Hamppe-Meitner Variation,rnbqk1nr/pppp1ppp/8/2b1p3/N3P3/8/PPPP1PPP/R1BQKBNR b KQkq - 3 3,#c92360,338.1081081081081,1,1,-3.230741500854492,8.5532865524292
C25,Vienna Game: Hamppe-Muzio Gambit,1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O,Vienna Game,Hamppe-Muzio Gambit,r1bqkbnr/pppp1p1p/2n5/8/2B1Ppp1/2N2N2/PPPP2PP/R1BQ1RK1 b kq - 1 6,#e81864,338.1081081081081,1,1,-0.417851060628891,7.232950210571289
C25,"Vienna Game: Hamppe-Muzio, Dubois Variation",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. Bc4 g4 6. O-O gxf3 7. Qxf3 Ne5 8. Qxf4 Qf6,Vienna Game,Hamppe-Muzio,r1b1kbnr/pppp1p1p/5q2/4n3/2B1PQ2/2N5/PPPP2PP/R1B2RK1 w kq - 1 9,#ca2c66,338.1081081081081,1,1,6.953860759735107,3.1197428703308105
C25,Vienna Game: Max Lange Defense,1. e4 e5 2. Nc3 Nc6,Vienna Game,Max Lange Defense,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,#dc3874,338.1081081081081,1,1,-1.6532583236694336,7.141451835632324
C25,Vienna Game: Omaha Gambit,1. e4 e5 2. Nc3 d6 3. f4,Vienna Game,Omaha Gambit,rnbqkbnr/ppp2ppp/3p4/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3,#e64a83,338.1081081081081,1,1,-2.769660234451294,7.326899528503418
C25,Vienna Game: Paulsen Variation,1. e4 e5 2. Nc3 Nc6 3. g3,Vienna Game,Paulsen Variation,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 3,#e2598b,338.1081081081081,1,1,-1.5449151992797852,8.108012199401855
C25,Vienna Game: Paulsen Variation,1. e4 e5 2. Nc3 Nc6 3. g3 Nf6 4. Bg2 Bc5 5. Nge2 d5,Vienna Game,Paulsen Variation,r1bqk2r/ppp2ppp/2n2n2/2bpp3/4P3/2N3P1/PPPPNPBP/R1BQK2R w KQkq - 0 6,#e2598b,338.1081081081081,1,1,7.4324517250061035,1.281532645225525
C25,"Vienna Game: Paulsen Variation, Mariotti Gambit",1. e4 e5 2. Nc3 Nc6 3. g3 Bc5 4. Bg2 h5 5. Nf3 h4,Vienna Game,Paulsen Variation,r1bqk1nr/pppp1pp1/2n5/2b1p3/4P2p/2N2NP1/PPPP1PBP/R1BQK2R w KQkq - 0 6,#e2598b,338.1081081081081,1,1,3.754167079925537,2.9178402423858643
C25,Vienna Game: Philidor Countergambit,1. e4 e5 2. Nc3 Nc6 3. d4 f5,Vienna Game,Philidor Countergambit,r1bqkbnr/pppp2pp/2n5/4pp2/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,#dd6692,338.1081081081081,1,1,-2.134113311767578,6.998892784118652
C25,"Vienna Game: Pierce Gambit, Rushmere Attack",1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. Nf3 g5 5. d4 g4 6. Bc4 gxf3 7. O-O d5 8. exd5 Bg4 9. dxc6,Vienna Game,Pierce Gambit,r2qkbnr/ppp2p1p/2P5/8/2BP1pb1/2N2p2/PPP3PP/R1BQ1RK1 b kq - 0 9,#ef5e93,338.1081081081081,1,1,0.8079809546470642,5.550877094268799
C25,"Vienna Game: Stanley Variation, Meitner-Mieses Gambit",1. e4 e5 2. Nc3 Nc6 3. Bc4 Bc5 4. Qg4 Qf6 5. Nd5,Vienna Game,Stanley Variation,r1b1k1nr/pppp1ppp/2n2q2/2bNp3/2B1P1Q1/8/PPPP1PPP/R1B1K1NR b KQkq - 7 5,#e779a2,338.1081081081081,1,1,-1.6542876958847046,7.0941162109375
C25,Vienna Game: Zhuravlev Countergambit,1. e4 e5 2. Nc3 Bb4 3. Qg4 Nf6,Vienna Game,Zhuravlev Countergambit,rnbqk2r/pppp1ppp/5n2/4p3/1b2P1Q1/2N5/PPPP1PPP/R1B1KBNR w KQkq - 4 4,#f382ab,338.1081081081081,1,1,-2.126143217086792,5.797491550445557
C26,Bishop's Opening: Horwitz Gambit,1. e4 e5 2. Bc4 Nf6 3. Nc3 b5,Bishop's Opening,Horwitz Gambit,rnbqkb1r/p1pp1ppp/5n2/1p2p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,#bb7221,31.62162162162162,1,1,-1.8843426704406738,5.089054107666016
C26,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. d3,Bishop's Opening,Vienna Hybrid,rnbqk2r/pppp1ppp/5n2/2b1p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR b KQkq - 0 4,#e8b67e,31.62162162162162,1,1,1.0658724308013916,4.194813251495361
C26,Vienna Game: Falkbeer Variation,1. e4 e5 2. Nc3 Nf6,Vienna Game,Falkbeer Variation,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,#a81e50,338.1081081081081,1,1,-2.1164627075195312,7.5059943199157715
C26,Vienna Game: Mengarini Variation,1. e4 e5 2. Nc3 Nf6 3. a3,Vienna Game,Mengarini Variation,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/P1N5/1PPP1PPP/R1BQKBNR b KQkq - 0 3,#d7477b,338.1081081081081,1,1,-1.3353413343429565,7.848264694213867
C26,Vienna Game: Mieses Variation,1. e4 e5 2. Nc3 Nf6 3. g3,Vienna Game,Mieses Variation,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 3,#ec3b7c,338.1081081081081,1,1,-1.9398170709609985,8.632607460021973
C26,"Vienna Game: Mieses Variation, Erben Gambit",1. e4 e5 2. Nc3 Nf6 3. g3 d5 4. exd5 c6,Vienna Game,Mieses Variation,rnbqkb1r/pp3ppp/2p2n2/3Pp3/8/2N3P1/PPPP1P1P/R1BQKBNR w KQkq - 0 5,#ec3b7c,338.1081081081081,1,1,1.2905536890029907,4.46317195892334
C26,"Vienna Game: Paulsen Variation, Pollock Gambit",1. e4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 Nc6 5. Nge2 d5 6. exd5,Vienna Game,Paulsen Variation,r1bqk2r/ppp2ppp/2n2n2/2bPp3/8/2N3P1/PPPPNPBP/R1BQK2R b KQkq - 0 6,#e2598b,338.1081081081081,1,1,6.229728698730469,2.2451932430267334
C26,Vienna Game: Stanley Variation,1. e4 e5 2. Nc3 Nf6 3. Bc4,Vienna Game,Stanley Variation,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3,#e779a2,338.1081081081081,1,1,-2.421672821044922,7.054502964019775
C26,"Vienna Game: Stanley Variation, Eifel Gambit",1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. Nge2 b5,Vienna Game,Stanley Variation,rnbqk2r/p1pp1ppp/5n2/1pb1p3/2B1P3/2N5/PPPPNPPP/R1BQK2R w KQkq - 0 5,#e779a2,338.1081081081081,1,1,2.6933467388153076,0.6519577503204346
C26,"Vienna Game: Stanley Variation, Reversed Spanish",1. e4 e5 2. Nc3 Nf6 3. Bc4 Bb4,Vienna Game,Stanley Variation,rnbqk2r/pppp1ppp/5n2/4p3/1bB1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 4 4,#e779a2,338.1081081081081,1,1,-2.5173943042755127,5.905187129974365
C27,Bishop's Opening: Boden-Kieseritzky Gambit,1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3,Bishop's Opening,Boden-Kieseritzky Gambit,rnbqkb1r/pppp1ppp/8/4p3/2B1n3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,#a3641d,31.62162162162162,1,1,-1.8696293830871582,6.043892860412598
C27,"Bishop's Opening: Boden-Kieseritzky Gambit, Lichtenhein Defense",1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 d5,Bishop's Opening,Boden-Kieseritzky Gambit,rnbqkb1r/ppp2ppp/8/3pp3/2B1n3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,#a3641d,31.62162162162162,1,1,-0.9566327333450317,3.657360792160034
C27,Vienna Game: Adams' Gambit,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. d4,Vienna Game,Adams' Gambit,r1bqkb1r/pppp1ppp/2nn4/4p2Q/3P4/1BN5/PPP2PPP/R1B1K1NR b KQkq - 0 6,#a21045,338.1081081081081,1,1,6.941874980926514,2.376004219055176
C27,Vienna Game: Frankenstein-Dracula Variation,1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4,Vienna Game,Frankenstein-Dracula Variation,rnbqkb1r/pppp1ppp/8/4p3/2B1n3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,#aa2556,338.1081081081081,1,1,-2.157439947128296,7.347681045532227
C27,"Vienna Game: Stanley Variation, Alekhine Variation",1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7 6. Nf3 Nc6 7. Nxe5,Vienna Game,Stanley Variation,r1bqk2r/ppppbppp/2nn4/4N2Q/8/1BN5/PPPP1PPP/R1B1K2R b KQkq - 0 7,#e779a2,338.1081081081081,1,1,8.273323059082031,3.993807077407837
C27,"Vienna Game: Stanley Variation, Frankenstein-Dracula Variation",1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. Nb5 g6 7. Qf3 f5 8. Qd5 Qe7 9. Nxc7+ Kd8 10. Nxa8 b6,Vienna Game,Stanley Variation,N1bk1b1r/p2pq2p/1pnn2p1/3Qpp2/8/1B6/PPPP1PPP/R1B1K1NR w KQ - 0 11,#e779a2,338.1081081081081,1,1,5.582921504974365,2.6506335735321045
C27,"Vienna Game: Stanley Variation, Monster Declined",1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7,Vienna Game,Stanley Variation,rnbqk2r/ppppbppp/3n4/4p2Q/8/1BN5/PPPP1PPP/R1B1K1NR w KQkq - 4 6,#e779a2,338.1081081081081,1,1,5.243817329406738,3.4353373050689697
C28,"Bishop's Opening: Vienna Hybrid, Hromádka Variation",1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3 Bb4 5. Ne2,Bishop's Opening,Vienna Hybrid,r1bqk2r/pppp1ppp/2n2n2/4p3/1bB1P3/2NP4/PPP1NPPP/R1BQK2R b KQkq - 2 5,#e8b67e,31.62162162162162,1,1,1.873687505722046,4.029942512512207
C28,"Vienna Game: Stanley Variation, Bronstein Gambit",1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. f4 Nxe4 5. Nf3,Vienna Game,Stanley Variation,r1bqkb1r/pppp1ppp/2n5/4p3/2B1nP2/2N2N2/PPPP2PP/R1BQK2R b KQkq - 1 5,#e779a2,338.1081081081081,1,1,3.303152561187744,2.7104668617248535
C28,"Vienna Game: Stanley Variation, Three Knights Variation",1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6,Vienna Game,Stanley Variation,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 4 4,#e779a2,338.1081081081081,1,1,-0.7920955419540405,6.147156715393066
C29,Vienna Game: Heyde Variation,1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5 6. d4,Vienna Game,Heyde Variation,rnbqkb1r/ppp3pp/8/3pPp2/3Pn3/2N2Q2/PPP3PP/R1B1KBNR b KQkq - 0 6,#e2286c,338.1081081081081,1,1,5.0319905281066895,1.6292818784713745
C29,Vienna Game: Vienna Gambit,1. e4 e5 2. Nc3 Nf6 3. f4,Vienna Game,Vienna Gambit,rnbqkb1r/pppp1ppp/5n2/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3,#e486a9,338.1081081081081,1,1,-3.0630037784576416,5.323978424072266
C29,"Vienna Game: Vienna Gambit, Bardeleben Variation",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3 f5,Vienna Game,Vienna Gambit,rnbqkb1r/ppp3pp/8/3pPp2/4n3/2N2Q2/PPPP2PP/R1B1KBNR w KQkq f6 0 6,#e486a9,338.1081081081081,1,1,2.4642691612243652,1.661968469619751
C29,"Vienna Game: Vienna Gambit, Breyer Variation",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Be7,Vienna Game,Vienna Gambit,rnbqk2r/ppp1bppp/8/3pP3/4n3/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 2 6,#e486a9,338.1081081081081,1,1,5.0602545738220215,0.7951014041900635
C29,"Vienna Game: Vienna Gambit, Kaufmann Variation",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Nf3 Bg4 6. Qe2,Vienna Game,Vienna Gambit,rn1qkb1r/ppp2ppp/8/3pP3/4n1b1/2N2N2/PPPPQ1PP/R1B1KB1R b KQkq - 3 6,#e486a9,338.1081081081081,1,1,3.965883255004883,2.6278815269470215
C29,"Vienna Game: Vienna Gambit, Main Line",1. e4 e5 2. Nc3 Nf6 3. f4 d5,Vienna Game,Vienna Gambit,rnbqkb1r/ppp2ppp/5n2/3pp3/4PP2/2N5/PPPP2PP/R1BQKBNR w KQkq - 0 4,#e486a9,338.1081081081081,1,1,-0.3011382520198822,1.3980745077133179
C29,"Vienna Game: Vienna Gambit, Modern Variation",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3,Vienna Game,Vienna Gambit,rnbqkb1r/ppp2ppp/8/3pP3/4n3/2NP4/PPP3PP/R1BQKBNR b KQkq - 0 5,#e486a9,338.1081081081081,1,1,-0.364891916513443,5.678966045379639
C29,"Vienna Game: Vienna Gambit, Paulsen Attack",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. Qf3,Vienna Game,Vienna Gambit,rnbqkb1r/ppp2ppp/8/3pP3/4n3/2N2Q2/PPPP2PP/R1B1KBNR b KQkq - 1 5,#e486a9,338.1081081081081,1,1,3.3154780864715576,3.430461883544922
C29,"Vienna Game: Vienna Gambit, Steinitz Variation",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. d3,Vienna Game,Vienna Gambit,rnbqkb1r/ppp2ppp/5n2/3pp3/4PP2/2NP4/PPP3PP/R1BQKBNR b KQkq - 0 4,#e486a9,338.1081081081081,1,1,-0.48453617095947266,6.233911514282227
C29,"Vienna Game: Vienna Gambit, Wurzburger Trap",1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3 Nxg3 7. Nf3 Qh5 8. Nxd5,Vienna Game,Vienna Gambit,rnb1kb1r/ppp2ppp/8/3NP2q/8/3P1Nn1/PPP4P/R1BQKB1R b KQkq - 0 8,#e486a9,338.1081081081081,1,1,1.6912891864776611,4.705423831939697
C30,King's Gambit,1. e4 e5 2. f4,King's Gambit,Root,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,#24db82,150.8108108108108,1,1,-4.5043253898620605,6.961384296417236
C30,King's Gambit Declined: Classical Variation,1. e4 e5 2. f4 Bc5,King's Gambit Declined,Classical Variation,rnbqk1nr/pppp1ppp/8/2b1p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,#17a86d,155.67567567567568,1,1,-2.698582887649536,2.862926721572876
C30,King's Gambit Declined: Classical Variation,1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3,King's Gambit Declined,Classical Variation,rnbqk1nr/ppp2ppp/3p4/2b1p3/4PP2/2P2N2/PP1P2PP/RNBQKB1R b KQkq - 0 4,#17a86d,155.67567567567568,1,1,3.749335765838623,1.1075748205184937
C30,"King's Gambit Declined: Classical Variation, Euwe Attack",1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 Bg4 5. fxe5 dxe5 6. Qa4+,King's Gambit Declined,Classical Variation,rn1qk1nr/ppp2ppp/8/2b1p3/Q3P1b1/2P2N2/PP1P2PP/RNB1KB1R b KQkq - 1 6,#17a86d,155.67567567567568,1,1,2.571786403656006,2.768181800842285
C30,"King's Gambit Declined: Classical Variation, Rotlewi Countergambit",1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. b4,King's Gambit Declined,Classical Variation,rnbqk1nr/ppp2ppp/3p4/2b1p3/1P2PP2/5N2/P1PP2PP/RNBQKB1R b KQkq - 0 4,#17a86d,155.67567567567568,1,1,4.918257713317871,-1.5795104503631592
C30,"King's Gambit Declined: Classical Variation, Rubinstein Countergambit",1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5,King's Gambit Declined,Classical Variation,rnbqk1nr/ppp3pp/3p4/2b1pp2/4PP2/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 0 5,#17a86d,155.67567567567568,1,1,2.1887338161468506,1.253294825553894
C30,"King's Gambit Declined: Classical Variation, Walthoffen Attack",1. e4 e5 2. f4 Bc5 3. Qh5,King's Gambit Declined,Classical Variation,rnbqk1nr/pppp1ppp/8/2b1p2Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq - 2 3,#17a86d,155.67567567567568,1,1,-3.7155210971832275,7.4542012214660645
C30,"King's Gambit Declined: Classical, Hanham Variation",1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. Nc3 Nd7,King's Gambit Declined,Classical,r1bqk1nr/pppn1ppp/3p4/2b1p3/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 2 5,#10a267,155.67567567567568,1,1,6.06949520111084,0.765091061592102
C30,"King's Gambit Declined: Classical, Réti Variation",1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. c3 f5 5. fxe5 dxe5 6. d4 exd4 7. Bc4,King's Gambit Declined,Classical,rnbqk1nr/ppp3pp/8/2b2p2/2BpP3/2P2N2/PP4PP/RNBQK2R b KQkq - 1 7,#10a267,155.67567567567568,1,1,3.1616222858428955,-1.1427568197250366
C30,"King's Gambit Declined: Classical, Soldatenkov Variation",1. e4 e5 2. f4 Bc5 3. Nf3 d6 4. fxe5,King's Gambit Declined,Classical,rnbqk1nr/ppp2ppp/3p4/2b1P3/4P3/5N2/PPPP2PP/RNBQKB1R b KQkq - 0 4,#10a267,155.67567567567568,1,1,2.004976987838745,0.6753239035606384
C30,"King's Gambit Declined: Classical, Svenonius Variation",1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6 4. d3 Bc5 5. f4 d6 6. Nf3 Bg4 7. h3 Bxf3 8. Qxf3 exf4,King's Gambit Declined,Classical,r2qk2r/ppp2ppp/2np1n2/2b5/2B1Pp2/2NP1Q1P/PPP3P1/R1B1K2R w KQkq - 0 9,#10a267,155.67567567567568,1,1,8.999894142150879,1.821136236190796
C30,King's Gambit Declined: Hobbs-Zilbermints Gambit,1. e4 e5 2. f4 Nc6 3. Nf3 g5 4. fxg5 h6,King's Gambit Declined,Hobbs-Zilbermints Gambit,r1bqkbnr/pppp1p2/2n4p/4p1P1/4P3/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 5,#14cf83,155.67567567567568,1,1,2.6452534198760986,0.6729212999343872
C30,King's Gambit Declined: Keene Defense,1. e4 e5 2. f4 Qh4+ 3. g3 Qe7,King's Gambit Declined,Keene Defense,rnb1kbnr/ppppqppp/8/4p3/4PP2/6P1/PPPP3P/RNBQKBNR w KQkq - 1 4,#1dd289,155.67567567567568,1,1,-3.420018196105957,5.102430820465088
C30,King's Gambit Declined: Keene's Defense,1. e4 e5 2. f4 Qh4+,King's Gambit Declined,Keene's Defense,rnb1kbnr/pppp1ppp/8/4p3/4PP1q/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,#26d58e,155.67567567567568,1,1,-3.7582080364227295,4.31610631942749
C30,King's Gambit Declined: Keene's Defense,1. e4 e5 2. f4 Qh4+ 3. g3,King's Gambit Declined,Keene's Defense,rnb1kbnr/pppp1ppp/8/4p3/4PP1q/6P1/PPPP3P/RNBQKBNR b KQkq - 0 3,#26d58e,155.67567567567568,1,1,-4.1294965744018555,7.1639404296875
C30,King's Gambit Declined: Mafia Defense,1. e4 c5 2. f4 e5,King's Gambit Declined,Mafia Defense,rnbqkbnr/pp1p1ppp/8/2p1p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,#35d393,155.67567567567568,1,1,-2.423879861831665,2.182847738265991
C30,King's Gambit Declined: Miles Defense,1. e4 e5 2. f4 Nc6 3. Nf3 f5,King's Gambit Declined,Miles Defense,r1bqkbnr/pppp2pp/2n5/4pp2/4PP2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,#2aea9c,155.67567567567568,1,1,0.6077828407287598,0.6448601484298706
C30,King's Gambit Declined: Norwalde Variation,1. e4 e5 2. f4 Qf6,King's Gambit Declined,Norwalde Variation,rnb1kbnr/pppp1ppp/5q2/4p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,#3be4a0,155.67567567567568,1,1,-3.2713797092437744,3.9445438385009766
C30,"King's Gambit Declined: Norwalde Variation, Bücker Gambit",1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. Nf3 Bb4 5. Bc4,King's Gambit Declined,Norwalde Variation,rnb1k1nr/pppp1ppp/8/4p3/1bB1Pq2/2N2N2/PPPP2PP/R1BQK2R b KQkq - 3 5,#3be4a0,155.67567567567568,1,1,-1.3872798681259155,3.574253559112549
C30,"King's Gambit Declined: Norwalde Variation, Schubert Variation",1. e4 e5 2. f4 Qf6 3. Nc3 Qxf4 4. d4,King's Gambit Declined,Norwalde Variation,rnb1kbnr/pppp1ppp/8/4p3/3PPq2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 4,#3be4a0,155.67567567567568,1,1,-2.796419143676758,4.99035120010376
C30,King's Gambit Declined: Panteldakis Countergambit,1. e4 e5 2. f4 f5,King's Gambit Declined,Panteldakis Countergambit,rnbqkbnr/pppp2pp/8/4pp2/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,#4cdfa4,155.67567567567568,1,1,-4.065929889678955,4.252335071563721
C30,"King's Gambit Declined: Panteldakis Countergambit, Greco Variation",1. e4 e5 2. f4 f5 3. exf5 Qh4+,King's Gambit Declined,Panteldakis Countergambit,rnb1kbnr/pppp2pp/8/4pP2/5P1q/8/PPPP2PP/RNBQKBNR w KQkq - 1 4,#4cdfa4,155.67567567567568,1,1,-3.3866753578186035,3.937253475189209
C30,"King's Gambit Declined: Panteldakis Countergambit, Pawn Sacrifice Line",1. e4 e5 2. f4 f5 3. exf5 exf4 4. Qh5+ g6 5. fxg6 Qe7+ 6. Kd1,King's Gambit Declined,Panteldakis Countergambit,rnb1kbnr/ppppq2p/6P1/7Q/5p2/8/PPPP2PP/RNBK1BNR b kq - 2 6,#4cdfa4,155.67567567567568,1,1,-2.5955638885498047,7.607054710388184
C30,"King's Gambit Declined: Panteldakis Countergambit, Schiller's Defense",1. e4 e5 2. f4 f5 3. exf5 Bc5,King's Gambit Declined,Panteldakis Countergambit,rnbqk1nr/pppp2pp/8/2b1pP2/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 1 4,#4cdfa4,155.67567567567568,1,1,-3.2739639282226562,3.389086961746216
